,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,TARGET
6793,14.0,1.0,1.0,1.0,23.0,89.86,0.33,3.0,29.95,269.58,0.03,14.98,5.0,10.0,11.0,12.0,1.0,False
6794,58.0,8.0,8.0,8.0,129.0,695.61,0.05,20.63,33.73,14346.93,0.23,797.05,18.0,24.0,74.0,55.0,15.0,False
6795,172.0,32.0,20.0,15.0,501.0,3120.64,0.02,45.5,68.59,141989.04,1.04,7888.28,25.0,50.0,325.0,182.0,63.0,False
6796,11.0,2.0,1.0,2.0,30.0,127.44,0.24,4.08,31.21,520.37,0.04,28.91,7.0,12.0,16.0,14.0,3.0,False
6797,20.0,1.0,1.0,1.0,65.0,318.95,0.13,7.82,40.81,2492.83,0.11,138.49,11.0,19.0,38.0,27.0,1.0,False
6798,119.0,16.0,12.0,10.0,418.0,2634.98,0.02,48.59,54.23,128029.05,0.88,7112.72,28.0,51.0,241.0,177.0,30.0,False
6799,159.0,30.0,22.0,17.0,569.0,3617.45,0.02,47.36,76.37,171338.24,1.21,9518.79,23.0,59.0,326.0,243.0,59.0,False
6800,26.0,2.0,1.0,2.0,85.0,446.07,0.11,9.46,47.15,4220.54,0.15,234.47,12.0,26.0,44.0,41.0,3.0,False
6801,28.0,1.0,1.0,1.0,96.0,475.6,0.11,9.29,51.22,4416.31,0.16,245.35,10.0,21.0,57.0,39.0,1.0,False
6802,17.0,3.0,1.0,2.0,72.0,356.7,0.08,13.0,27.44,4637.13,0.12,257.62,13.0,18.0,36.0,36.0,5.0,False
6803,20.0,2.0,1.0,2.0,32.0,140.55,0.17,5.91,23.79,830.55,0.05,46.14,10.0,11.0,19.0,13.0,3.0,False
6804,28.0,3.0,1.0,3.0,78.0,386.43,0.08,12.35,31.28,4773.51,0.13,265.2,14.0,17.0,48.0,30.0,5.0,False
6805,14.0,7.0,4.0,3.0,124.0,630.85,0.05,19.5,32.35,12301.49,0.21,683.42,17.0,17.0,85.0,39.0,13.0,False
6806,22.0,17.0,12.0,3.0,443.0,2388.8,0.02,47.25,50.56,112870.64,0.8,6270.59,18.0,24.0,317.0,126.0,33.0,False
6807,31.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False
6808,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
6809,5.0,1.0,1.0,1.0,14.0,50.19,0.24,4.2,11.95,210.8,0.02,11.71,7.0,5.0,8.0,6.0,1.0,False
6810,7.0,1.0,1.0,1.0,19.0,70.31,0.29,3.5,20.09,246.08,0.02,13.67,7.0,6.0,13.0,6.0,1.0,False
6811,8.0,1.0,1.0,1.0,22.0,83.76,0.29,3.5,23.93,293.17,0.03,16.29,7.0,7.0,15.0,7.0,1.0,False
6812,11.0,3.0,1.0,2.0,24.0,98.1,0.25,4.0,24.52,392.4,0.03,21.8,8.0,9.0,15.0,9.0,5.0,False
6813,20.0,4.0,3.0,2.0,48.0,228.23,0.07,14.55,15.69,3319.78,0.08,184.43,16.0,11.0,28.0,20.0,7.0,False
6814,20.0,4.0,3.0,2.0,50.0,242.9,0.07,14.88,16.32,3613.12,0.08,200.73,17.0,12.0,29.0,21.0,7.0,False
6815,21.0,4.0,3.0,2.0,50.0,240.37,0.07,14.0,17.17,3365.15,0.08,186.95,16.0,12.0,29.0,21.0,7.0,False
6816,84.0,13.0,1.0,12.0,226.0,1300.6,0.03,35.24,36.91,45835.82,0.43,2546.43,23.0,31.0,131.0,95.0,16.0,False
6817,5.0,1.0,1.0,1.0,12.0,41.51,0.33,3.0,13.84,124.54,0.01,6.92,6.0,5.0,7.0,5.0,1.0,False
6818,41.0,3.0,1.0,2.0,71.0,355.0,0.11,8.9,39.87,3161.19,0.12,175.62,11.0,21.0,37.0,34.0,5.0,False
6819,8.0,3.0,3.0,2.0,20.0,80.0,0.17,5.83,13.71,466.67,0.03,25.93,10.0,6.0,13.0,7.0,5.0,False
6820,29.0,3.0,1.0,3.0,71.0,316.62,0.07,14.5,21.84,4590.98,0.11,255.05,11.0,11.0,42.0,29.0,5.0,False
6821,54.0,7.0,4.0,5.0,210.0,1146.48,0.04,22.5,50.95,25795.81,0.38,1433.1,15.0,29.0,123.0,87.0,13.0,False
6822,20.0,11.0,9.0,4.0,53.0,232.79,0.06,15.44,15.08,3593.74,0.08,199.65,13.0,8.0,34.0,19.0,21.0,False
6823,8.0,3.0,3.0,2.0,20.0,80.0,0.17,5.83,13.71,466.67,0.03,25.93,10.0,6.0,13.0,7.0,5.0,False
6824,11.0,4.0,3.0,2.0,29.0,125.34,0.12,8.36,15.0,1047.45,0.04,58.19,13.0,7.0,20.0,9.0,7.0,False
6825,22.0,3.0,1.0,1.0,72.0,321.08,0.1,10.42,30.82,3344.57,0.11,185.81,10.0,12.0,47.0,25.0,5.0,False
6826,52.0,11.0,6.0,8.0,88.0,461.82,0.08,12.55,36.81,5794.71,0.15,321.93,17.0,21.0,57.0,31.0,21.0,False
6827,24.0,7.0,3.0,5.0,56.0,274.79,0.1,9.56,28.75,2626.63,0.09,145.92,13.0,17.0,31.0,25.0,13.0,False
6828,25.0,3.0,1.0,3.0,115.0,599.09,0.1,9.81,61.04,5879.93,0.2,326.66,10.0,27.0,62.0,53.0,5.0,False
6829,105.0,31.0,22.0,19.0,324.0,2011.86,0.04,25.37,79.3,51041.71,0.67,2835.65,20.0,54.0,187.0,137.0,61.0,False
6830,35.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6831,41.0,6.0,1.0,5.0,117.0,676.42,0.05,20.42,33.13,13810.22,0.23,767.23,25.0,30.0,68.0,49.0,7.0,False
6832,30.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6833,35.0,6.0,1.0,5.0,99.0,555.86,0.06,18.13,30.65,10080.24,0.19,560.01,23.0,26.0,58.0,41.0,7.0,False
6834,30.0,3.0,1.0,1.0,89.0,460.12,0.05,19.38,23.75,8914.89,0.15,495.27,20.0,16.0,58.0,31.0,5.0,False
6835,14.0,4.0,3.0,1.0,28.0,116.76,0.13,7.86,14.86,917.38,0.04,50.97,11.0,7.0,18.0,10.0,7.0,False
6836,36.0,5.0,5.0,1.0,94.0,485.97,0.05,20.12,24.16,9776.63,0.16,543.15,19.0,17.0,58.0,36.0,9.0,False
6837,15.0,3.0,1.0,2.0,24.0,98.1,0.16,6.42,15.29,629.47,0.03,34.97,11.0,6.0,17.0,7.0,5.0,False
6838,20.0,4.0,1.0,2.0,31.0,131.69,0.15,6.86,19.2,902.99,0.04,50.17,12.0,7.0,23.0,8.0,7.0,False
6839,50.0,10.0,1.0,7.0,236.0,1255.98,0.02,55.0,22.84,69078.63,0.42,3837.7,22.0,18.0,146.0,90.0,19.0,False
6840,4.0,1.0,1.0,1.0,8.0,20.68,0.2,5.0,4.14,103.4,0.01,5.74,5.0,1.0,6.0,2.0,1.0,False
6841,4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,4.0,1.0,4.0,1.0,1.0,False
6842,14.0,7.0,7.0,1.0,45.0,175.81,0.05,19.25,9.13,3384.34,0.06,188.02,11.0,4.0,31.0,14.0,13.0,False
6843,5.0,1.0,1.0,1.0,11.0,28.43,0.25,4.0,7.11,113.74,0.01,6.32,4.0,2.0,7.0,4.0,1.0,False
6844,16.0,5.0,1.0,4.0,126.0,624.23,0.06,18.06,34.57,11270.8,0.21,626.16,13.0,18.0,76.0,50.0,9.0,False
6845,9.0,1.0,1.0,1.0,38.0,136.23,0.08,12.0,11.35,1634.74,0.05,90.82,8.0,4.0,26.0,12.0,1.0,False
6846,117.0,19.0,1.0,13.0,353.0,1981.99,0.02,55.81,35.51,110624.55,0.66,6145.81,22.0,27.0,216.0,137.0,37.0,False
6847,114.0,18.0,1.0,11.0,336.0,1896.34,0.02,55.37,34.25,105000.81,0.63,5833.38,23.0,27.0,206.0,130.0,35.0,False
6848,41.0,8.0,1.0,6.0,180.0,957.95,0.03,39.24,24.41,37586.82,0.32,2088.15,21.0,19.0,109.0,71.0,15.0,False
6849,54.0,10.0,1.0,7.0,224.0,1207.88,0.02,52.66,22.94,63604.37,0.4,3533.58,23.0,19.0,137.0,87.0,19.0,False
6850,116.0,20.0,17.0,10.0,380.0,2429.08,0.03,35.17,69.07,85429.53,0.81,4746.09,25.0,59.0,214.0,166.0,39.0,False
6851,38.0,7.0,1.0,7.0,132.0,687.65,0.05,18.75,36.67,12893.4,0.23,716.3,15.0,22.0,77.0,55.0,13.0,False
6852,48.0,9.0,4.0,7.0,161.0,878.97,0.05,21.09,41.67,18539.72,0.29,1029.98,17.0,27.0,94.0,67.0,17.0,False
6853,21.0,3.0,1.0,3.0,80.0,392.55,0.11,9.0,43.62,3532.96,0.13,196.28,10.0,20.0,44.0,36.0,5.0,False
6854,5.0,1.0,1.0,1.0,8.0,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3.0,3.0,5.0,3.0,1.0,False
6855,68.0,9.0,4.0,2.0,141.0,734.53,0.03,35.08,20.94,25765.15,0.24,1431.4,24.0,13.0,103.0,38.0,13.0,False
6856,13.0,4.0,4.0,2.0,41.0,182.84,0.08,12.86,14.22,2350.76,0.06,130.6,15.0,7.0,29.0,12.0,7.0,False
6857,13.0,4.0,4.0,2.0,41.0,182.84,0.08,12.86,14.22,2350.76,0.06,130.6,15.0,7.0,29.0,12.0,7.0,False
6858,20.0,3.0,3.0,1.0,120.0,620.39,0.03,37.5,16.54,23264.66,0.21,1292.48,25.0,11.0,87.0,33.0,5.0,False
6859,26.0,8.0,8.0,1.0,102.0,510.0,0.03,35.0,14.57,17850.0,0.17,991.67,20.0,12.0,60.0,42.0,15.0,False
6860,67.0,15.0,8.0,9.0,191.0,1029.93,0.04,24.31,42.37,25035.29,0.34,1390.85,16.0,26.0,112.0,79.0,29.0,False
6861,86.0,19.0,8.0,11.0,268.0,1520.21,0.04,27.75,54.78,42185.83,0.51,2343.66,17.0,34.0,157.0,111.0,37.0,False
6862,26.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6863,14.0,4.0,3.0,2.0,37.0,171.82,0.11,8.91,19.29,1530.78,0.06,85.04,14.0,11.0,23.0,14.0,7.0,False
6864,9.0,1.0,1.0,1.0,23.0,89.86,0.23,4.38,20.54,393.13,0.03,21.84,7.0,8.0,13.0,10.0,1.0,False
6865,9.0,1.0,1.0,1.0,13.0,36.5,0.16,6.25,5.84,228.1,0.01,12.67,5.0,2.0,8.0,5.0,1.0,False
6866,8.0,1.0,1.0,1.0,20.0,74.01,0.21,4.67,15.86,345.37,0.02,19.19,7.0,6.0,12.0,8.0,1.0,False
6867,42.0,2.0,1.0,2.0,144.0,642.16,0.03,36.83,17.43,23652.83,0.21,1314.05,13.0,9.0,93.0,51.0,3.0,False
6868,30.0,4.0,1.0,2.0,137.0,636.21,0.04,24.0,26.51,15269.0,0.21,848.28,15.0,10.0,105.0,32.0,5.0,False
6869,17.0,4.0,3.0,2.0,45.0,211.52,0.1,9.92,21.33,2097.57,0.07,116.53,14.0,12.0,28.0,17.0,7.0,False
6870,7.0,1.0,1.0,1.0,12.0,39.86,0.27,3.75,10.63,149.49,0.01,8.3,6.0,4.0,7.0,5.0,1.0,False
6871,13.0,2.0,1.0,2.0,18.0,64.53,0.17,6.0,10.75,387.18,0.02,21.51,8.0,4.0,12.0,6.0,3.0,False
6872,79.0,7.0,6.0,4.0,190.0,1055.37,0.04,28.52,37.01,30097.64,0.35,1672.09,20.0,27.0,113.0,77.0,13.0,False
6873,6.0,2.0,1.0,1.0,14.0,51.81,0.33,3.0,17.27,155.42,0.02,8.63,6.0,7.0,7.0,7.0,3.0,False
6874,24.0,9.0,6.0,2.0,95.0,470.65,0.03,35.7,13.18,16802.16,0.16,933.45,21.0,10.0,61.0,34.0,17.0,False
6875,24.0,9.0,6.0,2.0,95.0,470.65,0.03,35.7,13.18,16802.16,0.16,933.45,21.0,10.0,61.0,34.0,17.0,False
6876,24.0,1.0,1.0,1.0,19.0,60.23,0.5,2.0,30.11,120.46,0.02,6.69,3.0,6.0,11.0,8.0,1.0,False
6877,16.0,4.0,3.0,3.0,23.0,92.0,0.2,5.0,18.4,460.0,0.03,25.56,10.0,6.0,17.0,6.0,7.0,False
6878,4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,4.0,4.0,5.0,4.0,1.0,False
6879,43.0,7.0,7.0,4.0,96.0,471.06,0.05,20.57,22.9,9690.41,0.16,538.36,16.0,14.0,60.0,36.0,13.0,False
6880,36.0,4.0,4.0,3.0,79.0,395.0,0.06,15.5,25.48,6122.5,0.13,340.14,16.0,16.0,48.0,31.0,7.0,False
6881,18.0,1.0,1.0,1.0,12.0,33.69,0.53,1.88,17.97,63.17,0.01,3.51,3.0,4.0,7.0,5.0,1.0,False
6882,9.0,2.0,1.0,1.0,22.0,81.41,0.11,9.0,9.05,732.69,0.03,40.7,9.0,4.0,14.0,8.0,3.0,False
6883,8.0,1.0,1.0,1.0,24.0,79.73,0.12,8.17,9.76,651.1,0.03,36.17,7.0,3.0,17.0,7.0,1.0,False
6884,59.0,12.0,1.0,12.0,156.0,806.51,0.07,14.96,53.91,12065.36,0.27,670.3,11.0,25.0,88.0,68.0,23.0,False
6885,32.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6886,32.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6887,40.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False
6888,7.0,2.0,1.0,2.0,8.0,22.46,0.5,2.0,11.23,44.92,0.01,2.5,4.0,3.0,5.0,3.0,3.0,False
6889,10.0,1.0,1.0,1.0,38.0,131.46,0.07,14.67,8.96,1928.06,0.04,107.11,8.0,3.0,27.0,11.0,1.0,False
6890,56.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False
6891,78.0,10.0,7.0,6.0,242.0,1417.63,0.06,17.97,78.91,25467.91,0.47,1414.88,15.0,43.0,139.0,103.0,19.0,False
6892,18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
6893,121.0,16.0,8.0,8.0,495.0,3529.0,0.04,26.28,134.27,92753.23,1.18,5152.96,27.0,113.0,275.0,220.0,31.0,False
6894,43.0,5.0,1.0,3.0,172.0,998.87,0.06,16.2,61.66,16181.61,0.33,898.98,16.0,40.0,91.0,81.0,9.0,False
6895,97.0,4.0,1.0,4.0,268.0,1463.13,0.05,21.94,66.7,32097.36,0.49,1783.19,12.0,32.0,151.0,117.0,7.0,False
6896,95.0,4.0,1.0,4.0,259.0,1405.4,0.05,21.87,64.26,30737.51,0.47,1707.64,12.0,31.0,146.0,113.0,7.0,False
6897,46.0,8.0,3.0,6.0,115.0,589.87,0.04,24.67,23.91,14550.07,0.2,808.34,20.0,15.0,81.0,37.0,12.0,False
6898,33.0,8.0,8.0,4.0,115.0,599.09,0.06,17.85,33.56,10693.71,0.2,594.09,17.0,20.0,79.0,42.0,15.0,False
6899,65.0,12.0,3.0,3.0,158.0,862.59,0.03,30.12,28.64,25980.4,0.29,1443.36,23.0,21.0,106.0,55.0,18.0,False
6900,65.0,3.0,1.0,3.0,204.0,1092.94,0.06,17.18,63.62,18775.16,0.36,1043.06,13.0,28.0,130.0,74.0,5.0,False
6901,17.0,3.0,1.0,3.0,29.0,116.0,0.23,4.28,27.12,496.22,0.04,27.57,7.0,9.0,18.0,11.0,5.0,False
6902,23.0,2.0,1.0,2.0,36.0,155.59,0.22,4.58,33.99,712.12,0.05,39.56,7.0,13.0,19.0,17.0,3.0,False
6903,16.0,2.0,1.0,2.0,35.0,153.73,0.24,4.25,36.17,653.36,0.05,36.3,7.0,14.0,18.0,17.0,3.0,False
6904,26.0,3.0,1.0,3.0,46.0,208.08,0.22,4.59,45.3,955.89,0.07,53.1,7.0,16.0,25.0,21.0,5.0,False
6905,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,3.0,4.0,3.0,1.0,False
6906,18.0,2.0,1.0,2.0,47.0,218.26,0.12,8.67,25.18,1891.6,0.07,105.09,13.0,12.0,31.0,16.0,3.0,False
6907,15.0,1.0,1.0,1.0,35.0,153.73,0.14,7.15,21.5,1099.18,0.05,61.07,11.0,10.0,22.0,13.0,1.0,False
6908,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
6909,11.0,2.0,1.0,2.0,20.0,71.7,0.17,6.0,11.95,430.2,0.02,23.9,8.0,4.0,14.0,6.0,3.0,False
6910,14.0,1.0,1.0,1.0,64.0,314.04,0.16,6.21,50.54,1951.54,0.1,108.42,9.0,21.0,35.0,29.0,1.0,False
6911,26.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,False
6912,87.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,False
6913,12.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6914,46.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,False
6915,54.0,11.0,1.0,5.0,218.0,1210.9,0.05,21.21,57.09,25685.77,0.4,1426.99,14.0,33.0,118.0,100.0,21.0,False
6916,15.0,3.0,1.0,2.0,55.0,237.71,0.08,12.0,19.81,2852.47,0.08,158.47,10.0,10.0,31.0,24.0,5.0,False
6917,7.0,1.0,1.0,1.0,21.0,75.28,0.22,4.5,16.73,338.78,0.03,18.82,6.0,6.0,12.0,9.0,1.0,False
6918,12.0,2.0,1.0,2.0,22.0,78.87,0.18,5.5,14.34,433.78,0.03,24.1,6.0,6.0,11.0,11.0,3.0,False
6919,16.0,3.0,1.0,3.0,48.0,217.13,0.1,10.08,21.53,2189.4,0.07,121.63,11.0,12.0,26.0,22.0,5.0,False
6920,44.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,False
6921,44.0,4.0,1.0,3.0,81.0,405.0,0.06,18.13,22.33,7344.0,0.14,408.0,17.0,15.0,49.0,32.0,7.0,False
6922,12.0,2.0,1.0,2.0,27.0,108.0,0.11,9.17,11.78,990.0,0.04,55.0,10.0,6.0,16.0,11.0,3.0,False
6923,7.0,2.0,1.0,2.0,18.0,70.32,0.13,8.0,8.79,562.59,0.02,31.26,10.0,5.0,10.0,8.0,3.0,False
6924,8.0,2.0,1.0,2.0,22.0,88.0,0.1,9.9,8.89,871.2,0.03,48.4,11.0,5.0,13.0,9.0,3.0,False
6925,7.0,2.0,1.0,2.0,21.0,85.84,0.12,8.25,10.4,708.15,0.03,39.34,11.0,6.0,12.0,9.0,3.0,False
6926,12.0,3.0,1.0,3.0,40.0,166.8,0.1,10.0,16.68,1667.97,0.06,92.67,9.0,9.0,20.0,20.0,5.0,False
6927,42.0,4.0,4.0,3.0,174.0,961.1,0.04,26.54,36.22,25506.11,0.32,1417.01,20.0,26.0,105.0,69.0,7.0,False
6928,131.0,6.0,1.0,6.0,336.0,2030.92,0.04,23.59,86.09,47913.05,0.68,2661.84,17.0,49.0,200.0,136.0,11.0,False
6929,23.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False
6930,25.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False
6931,35.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,False
6932,15.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6933,31.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False
6934,10.0,1.0,1.0,1.0,24.0,88.81,0.14,7.2,12.33,639.44,0.03,35.52,8.0,5.0,15.0,9.0,1.0,False
6935,31.0,1.0,1.0,1.0,81.0,376.15,0.14,7.0,53.74,2633.07,0.13,146.28,7.0,18.0,45.0,36.0,1.0,False
6936,119.0,37.0,1.0,37.0,595.0,4340.3,0.02,48.85,88.86,212008.39,1.45,11778.24,43.0,114.0,336.0,259.0,38.0,False
6937,33.0,14.0,1.0,1.0,87.0,483.25,0.11,9.5,50.87,4590.87,0.16,255.05,19.0,28.0,59.0,28.0,15.0,False
6938,37.0,5.0,1.0,4.0,150.0,803.63,0.05,18.75,42.86,15068.12,0.27,837.12,15.0,26.0,85.0,65.0,9.0,False
6939,23.0,3.0,1.0,3.0,98.0,480.88,0.11,9.43,51.0,4533.97,0.16,251.89,9.0,21.0,54.0,44.0,5.0,False
6940,27.0,3.0,1.0,3.0,74.0,339.29,0.1,9.6,35.34,3257.16,0.11,180.95,9.0,15.0,42.0,32.0,5.0,False
6941,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
6942,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
6943,12.0,3.0,1.0,2.0,34.0,149.34,0.11,8.8,16.97,1314.18,0.05,73.01,11.0,10.0,18.0,16.0,5.0,False
6944,25.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6945,5.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,4.0,4.0,5.0,4.0,1.0,False
6946,10.0,1.0,1.0,1.0,44.0,204.33,0.17,5.91,34.6,1206.82,0.07,67.05,9.0,16.0,23.0,21.0,1.0,False
6947,69.0,6.0,1.0,5.0,229.0,1278.96,0.05,20.79,61.51,26594.77,0.43,1477.49,14.0,34.0,128.0,101.0,11.0,False
6948,19.0,1.0,1.0,1.0,71.0,316.62,0.14,7.23,43.77,2290.22,0.11,127.23,7.0,15.0,40.0,31.0,1.0,False
6949,28.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,False
6950,34.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,False
6951,32.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False
6952,74.0,2.0,1.0,2.0,293.0,1764.55,0.04,23.55,74.92,41558.92,0.59,2308.83,17.0,48.0,160.0,133.0,3.0,False
6953,11.0,1.0,1.0,1.0,27.0,102.8,0.15,6.67,15.42,685.32,0.03,38.07,8.0,6.0,17.0,10.0,1.0,False
6954,139.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
6955,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
6956,85.0,1.0,1.0,1.0,331.0,2021.92,0.1,10.43,193.93,21081.02,0.67,1171.17,8.0,61.0,172.0,159.0,1.0,False
6957,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
6958,8.0,1.0,1.0,1.0,17.0,58.81,0.44,2.29,25.73,134.42,0.02,7.47,4.0,7.0,9.0,8.0,1.0,False
6959,10.0,2.0,1.0,2.0,37.0,151.24,0.2,4.91,30.81,742.43,0.05,41.25,6.0,11.0,19.0,18.0,3.0,False
6960,15.0,3.0,1.0,3.0,58.0,265.93,0.08,12.5,21.27,3324.1,0.09,184.67,12.0,12.0,33.0,25.0,5.0,False
6961,22.0,6.0,5.0,4.0,92.0,432.44,0.05,19.0,22.76,8216.37,0.14,456.46,13.0,13.0,54.0,38.0,11.0,False
6962,10.0,3.0,3.0,2.0,17.0,64.73,0.19,5.4,11.99,349.52,0.02,19.42,9.0,5.0,11.0,6.0,5.0,False
6963,89.0,9.0,1.0,9.0,226.0,1294.51,0.05,21.84,59.28,28269.3,0.43,1570.52,16.0,37.0,125.0,101.0,17.0,False
6964,22.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False
6965,4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,4.0,5.0,6.0,5.0,1.0,False
6966,10.0,1.0,1.0,1.0,19.0,63.12,0.19,5.25,12.02,331.36,0.02,18.41,6.0,4.0,12.0,7.0,1.0,False
6967,15.0,2.0,1.0,2.0,24.0,91.38,0.15,6.67,13.71,609.18,0.03,33.84,8.0,6.0,14.0,10.0,3.0,False
6968,13.0,1.0,1.0,1.0,46.0,188.02,0.23,4.38,42.98,822.6,0.06,45.7,5.0,12.0,25.0,21.0,1.0,False
6969,25.0,6.0,6.0,5.0,117.0,630.9,0.04,23.18,27.22,14625.44,0.21,812.52,20.0,22.0,66.0,51.0,11.0,False
6970,8.0,3.0,3.0,2.0,19.0,74.23,0.17,6.0,12.37,445.39,0.02,24.74,9.0,6.0,11.0,8.0,5.0,False
6971,8.0,3.0,3.0,2.0,19.0,74.23,0.17,6.0,12.37,445.39,0.02,24.74,9.0,6.0,11.0,8.0,5.0,False
6972,30.0,8.0,1.0,8.0,131.0,706.39,0.07,14.0,50.46,9889.51,0.24,549.42,14.0,28.0,75.0,56.0,9.0,False
6973,24.0,6.0,1.0,6.0,99.0,503.66,0.09,11.45,43.97,5769.18,0.17,320.51,12.0,22.0,57.0,42.0,7.0,False
6974,36.0,10.0,1.0,10.0,163.0,919.95,0.06,16.47,55.85,15152.09,0.31,841.78,16.0,34.0,93.0,70.0,11.0,False
6975,10.0,1.0,1.0,1.0,38.0,155.32,0.17,5.95,26.1,924.18,0.05,51.34,7.0,10.0,21.0,17.0,1.0,False
6976,12.0,2.0,1.0,2.0,41.0,187.98,0.12,8.5,22.12,1597.86,0.06,88.77,12.0,12.0,24.0,17.0,3.0,False
6977,108.0,20.0,5.0,18.0,283.0,1762.76,0.03,37.34,47.21,65822.89,0.59,3656.83,31.0,44.0,177.0,106.0,25.0,False
6978,17.0,2.0,1.0,2.0,41.0,177.2,0.17,6.0,29.53,1063.19,0.06,59.07,8.0,12.0,23.0,18.0,3.0,False
6979,17.0,2.0,1.0,2.0,41.0,177.2,0.17,6.0,29.53,1063.19,0.06,59.07,8.0,12.0,23.0,18.0,3.0,False
6980,30.0,8.0,1.0,8.0,131.0,706.39,0.07,14.0,50.46,9889.51,0.24,549.42,14.0,28.0,75.0,56.0,9.0,False
