,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,TARGET
1227,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1228,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1229,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1230,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1231,25.0,3.0,1.0,3.0,57.0,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,10.0,11.0,36.0,21.0,5.0,False
1232,25.0,3.0,1.0,3.0,57.0,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,10.0,11.0,36.0,21.0,5.0,False
1233,25.0,3.0,1.0,3.0,57.0,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,10.0,11.0,36.0,21.0,5.0,False
1234,25.0,3.0,1.0,3.0,57.0,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,10.0,11.0,36.0,21.0,5.0,False
1235,25.0,3.0,1.0,3.0,57.0,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,10.0,11.0,36.0,21.0,5.0,False
1236,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1237,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1238,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1239,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1240,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1241,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1242,42.0,5.0,3.0,4.0,87.0,438.86,0.07,14.58,30.09,6400.08,0.15,355.56,15.0,18.0,52.0,35.0,9.0,False
1243,49.0,5.0,3.0,4.0,100.0,516.99,0.07,14.64,35.31,7570.25,0.17,420.57,15.0,21.0,59.0,41.0,9.0,False
1244,48.0,5.0,3.0,5.0,100.0,508.75,0.06,16.18,31.43,8233.66,0.17,457.43,15.0,19.0,59.0,41.0,9.0,False
1245,42.0,5.0,3.0,4.0,89.0,452.78,0.07,14.21,31.86,6434.3,0.15,357.46,15.0,19.0,53.0,36.0,9.0,False
1246,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1247,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1248,8.0,1.0,1.0,1.0,17.0,58.81,0.28,3.6,16.34,211.72,0.02,11.76,6.0,5.0,11.0,6.0,1.0,False
1249,136.0,19.0,9.0,18.0,334.0,2004.0,0.04,24.07,83.27,48229.6,0.67,2679.42,19.0,45.0,220.0,114.0,37.0,False
1250,2.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,5.0,2.0,5.0,2.0,1.0,False
1251,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1252,123.0,21.0,13.0,21.0,384.0,2312.59,0.03,35.32,65.48,81676.45,0.77,4537.58,21.0,44.0,236.0,148.0,41.0,False
1253,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1254,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1255,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1256,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1257,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1258,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1259,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1260,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1261,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1262,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1263,59.0,11.0,8.0,11.0,133.0,702.96,0.06,16.23,43.32,11407.1,0.23,633.73,17.0,22.0,91.0,42.0,21.0,False
1264,91.0,17.0,10.0,17.0,204.0,1100.03,0.05,19.38,56.75,21323.71,0.37,1184.65,16.0,26.0,141.0,63.0,33.0,False
1265,49.0,5.0,1.0,5.0,110.0,550.0,0.07,14.78,37.22,8127.78,0.18,451.54,14.0,18.0,72.0,38.0,9.0,False
1266,77.0,13.0,8.0,13.0,196.0,1070.05,0.05,19.52,54.82,20885.76,0.36,1160.32,17.0,27.0,134.0,62.0,25.0,False
1267,76.0,14.0,8.0,14.0,193.0,1047.27,0.06,18.07,57.94,18928.42,0.35,1051.58,16.0,27.0,132.0,61.0,27.0,False
1268,54.0,9.0,1.0,9.0,96.0,480.0,0.08,12.06,39.82,5786.67,0.16,321.48,14.0,18.0,65.0,31.0,17.0,False
1269,57.0,10.0,1.0,10.0,119.0,610.38,0.08,13.0,46.95,7935.0,0.2,440.83,14.0,21.0,80.0,39.0,19.0,False
1270,7.0,1.0,1.0,1.0,13.0,39.0,0.3,3.33,11.7,130.0,0.01,7.22,5.0,3.0,9.0,4.0,1.0,False
1271,92.0,10.0,3.0,10.0,219.0,1248.4,0.05,19.59,63.73,24453.88,0.42,1358.55,18.0,34.0,145.0,74.0,18.0,False
1272,63.0,12.0,1.0,12.0,151.0,792.44,0.07,14.29,55.45,11325.25,0.26,629.18,14.0,24.0,102.0,49.0,23.0,False
1273,48.0,8.0,1.0,8.0,113.0,574.88,0.07,13.65,42.12,7847.16,0.19,435.95,14.0,20.0,74.0,39.0,15.0,False
1274,65.0,12.0,1.0,12.0,172.0,902.64,0.06,16.04,56.27,14479.91,0.3,804.44,14.0,24.0,117.0,55.0,23.0,False
1275,18.0,4.0,4.0,3.0,34.0,141.78,0.12,8.64,16.4,1225.36,0.05,68.08,11.0,7.0,23.0,11.0,7.0,False
1276,46.0,5.0,1.0,5.0,87.0,422.64,0.09,10.59,39.92,4475.06,0.14,248.61,12.0,17.0,57.0,30.0,9.0,False
1277,7.0,1.0,1.0,1.0,13.0,39.0,0.3,3.33,11.7,130.0,0.01,7.22,5.0,3.0,9.0,4.0,1.0,False
1278,43.0,4.0,1.0,4.0,64.0,300.83,0.11,9.43,31.91,2836.38,0.1,157.58,12.0,14.0,42.0,22.0,7.0,False
1279,32.0,2.0,1.0,2.0,154.0,835.64,0.14,6.97,119.9,5824.19,0.28,323.57,10.0,33.0,108.0,46.0,3.0,False
1280,22.0,2.0,1.0,2.0,63.0,288.85,0.18,5.7,50.68,1646.46,0.1,91.47,9.0,15.0,44.0,19.0,3.0,False
1281,15.0,1.0,1.0,1.0,28.0,112.0,0.2,5.0,22.4,560.0,0.04,31.11,8.0,8.0,18.0,10.0,1.0,False
1282,15.0,1.0,1.0,1.0,28.0,112.0,0.2,5.0,22.4,560.0,0.04,31.11,8.0,8.0,18.0,10.0,1.0,False
1283,15.0,1.0,1.0,1.0,28.0,112.0,0.2,5.0,22.4,560.0,0.04,31.11,8.0,8.0,18.0,10.0,1.0,False
1284,57.0,8.0,1.0,8.0,124.0,645.97,0.04,27.06,23.87,17479.25,0.22,971.07,20.0,17.0,78.0,46.0,15.0,False
1285,52.0,7.0,1.0,7.0,119.0,610.38,0.04,26.13,23.36,15946.3,0.2,885.91,19.0,16.0,75.0,44.0,13.0,False
1286,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1287,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1288,14.0,1.0,1.0,1.0,15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,7.0,6.0,9.0,6.0,1.0,False
1289,14.0,1.0,1.0,1.0,15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,7.0,6.0,9.0,6.0,1.0,False
1290,13.0,1.0,1.0,1.0,13.0,46.6,0.29,3.5,13.32,163.12,0.02,9.06,7.0,5.0,8.0,5.0,1.0,False
1291,14.0,1.0,1.0,1.0,15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,7.0,6.0,9.0,6.0,1.0,False
1292,9.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,6.0,4.0,7.0,4.0,1.0,False
1293,23.0,3.0,1.0,3.0,57.0,250.36,0.11,9.09,27.54,2276.02,0.08,126.45,10.0,11.0,37.0,20.0,5.0,False
1294,23.0,3.0,1.0,3.0,63.0,276.72,0.1,10.45,26.47,2892.94,0.09,160.72,10.0,11.0,40.0,23.0,5.0,False
1295,17.0,2.0,1.0,2.0,43.0,185.84,0.13,8.0,23.23,1486.74,0.06,82.6,10.0,10.0,27.0,16.0,3.0,False
1296,31.0,5.0,3.0,4.0,73.0,350.94,0.1,10.13,34.66,3553.24,0.12,197.4,12.0,16.0,46.0,27.0,9.0,False
1297,17.0,2.0,1.0,2.0,38.0,161.42,0.13,7.78,20.75,1255.5,0.05,69.75,10.0,9.0,24.0,14.0,3.0,False
1298,8.0,2.0,1.0,2.0,14.0,44.38,0.11,8.75,5.07,388.32,0.01,21.57,7.0,2.0,9.0,5.0,3.0,False
1299,5.0,2.0,1.0,1.0,8.0,22.46,0.27,3.75,5.99,84.22,0.01,4.68,5.0,2.0,5.0,3.0,3.0,False
1300,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1301,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1302,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1303,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1304,12.0,2.0,1.0,2.0,15.0,51.89,0.23,4.38,11.86,227.03,0.02,12.61,7.0,4.0,10.0,5.0,3.0,False
1305,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1306,59.0,7.0,7.0,6.0,182.0,1016.46,0.05,21.95,46.31,22309.61,0.34,1239.42,19.0,29.0,115.0,67.0,13.0,False
1307,53.0,6.0,4.0,5.0,131.0,706.39,0.06,17.25,40.95,12185.29,0.24,676.96,18.0,24.0,85.0,46.0,11.0,False
1308,28.0,3.0,1.0,3.0,60.0,271.41,0.16,6.43,42.22,1744.8,0.09,96.93,9.0,14.0,40.0,20.0,5.0,False
1309,6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1310,62.0,7.0,7.0,6.0,158.0,857.35,0.05,19.44,44.1,16666.88,0.29,925.94,18.0,25.0,104.0,54.0,13.0,False
1311,6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1312,50.0,4.0,3.0,4.0,165.0,926.43,0.08,12.57,73.68,11648.46,0.31,647.14,15.0,34.0,108.0,57.0,10.0,False
1313,131.0,9.0,7.0,7.0,275.0,1656.15,0.04,27.12,61.08,44908.66,0.55,2494.93,22.0,43.0,169.0,106.0,17.0,False
1314,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1315,91.0,9.0,4.0,8.0,199.0,1117.33,0.06,16.97,65.84,18960.71,0.37,1053.37,16.0,33.0,129.0,70.0,17.0,False
1316,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1317,49.0,8.0,3.0,7.0,95.0,483.31,0.07,14.67,32.95,7088.53,0.16,393.81,16.0,18.0,62.0,33.0,15.0,False
1318,63.0,5.0,1.0,5.0,103.0,489.75,0.09,10.59,46.25,5185.62,0.16,288.09,10.0,17.0,67.0,36.0,9.0,False
1319,131.0,9.0,7.0,7.0,275.0,1656.15,0.04,27.12,61.08,44908.66,0.55,2494.93,22.0,43.0,169.0,106.0,17.0,False
1320,21.0,2.0,1.0,2.0,36.0,144.0,0.11,9.17,15.71,1320.0,0.05,73.33,10.0,6.0,25.0,11.0,3.0,False
1321,9.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1322,34.0,5.0,4.0,4.0,66.0,320.63,0.09,10.73,29.87,3441.39,0.11,191.19,14.0,15.0,43.0,23.0,9.0,False
1323,6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1324,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1325,56.0,7.0,1.0,5.0,123.0,603.55,0.08,12.16,49.64,7337.87,0.2,407.66,11.0,19.0,81.0,42.0,13.0,False
1326,17.0,2.0,1.0,2.0,27.0,99.91,0.19,5.25,19.03,524.54,0.03,29.14,7.0,6.0,18.0,9.0,3.0,False
1327,65.0,7.0,7.0,6.0,143.0,755.81,0.05,18.93,39.92,14308.91,0.25,794.94,17.0,22.0,94.0,49.0,13.0,False
1328,29.0,4.0,1.0,3.0,56.0,260.06,0.12,8.64,30.09,2247.63,0.09,124.87,11.0,14.0,34.0,22.0,7.0,False
1329,10.0,1.0,1.0,1.0,16.0,53.15,0.38,2.67,19.93,141.74,0.02,7.87,4.0,6.0,8.0,8.0,1.0,False
1330,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,2.0,1.0,2.0,1.0,1.0,False
1331,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,False
1332,4.0,1.0,1.0,1.0,6.0,15.51,0.67,1.5,10.34,23.26,0.01,1.29,3.0,3.0,3.0,3.0,1.0,False
1333,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,1.0,1.0,1.0,1.0,1.0,False
1334,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,2.0,1.0,2.0,1.0,1.0,False
1335,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,2.0,1.0,2.0,1.0,1.0,False
1336,6.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3.0,4.0,5.0,4.0,1.0,False
1337,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,1.0,1.0,1.0,1.0,1.0,False
1338,4.0,1.0,1.0,1.0,3.0,4.75,2.0,0.5,9.51,2.38,0.0,0.13,1.0,2.0,1.0,2.0,1.0,False
1339,25.0,2.0,1.0,2.0,35.0,151.27,0.12,8.5,17.8,1285.77,0.05,71.43,10.0,10.0,18.0,17.0,3.0,False
1340,7.0,1.0,1.0,1.0,12.0,36.0,0.33,3.0,12.0,108.0,0.01,6.0,4.0,4.0,6.0,6.0,1.0,False
1341,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,2.0,1.0,2.0,1.0,1.0,False
1342,2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,2.0,1.0,2.0,1.0,1.0,False
1343,72.0,7.0,5.0,6.0,156.0,913.85,0.05,18.94,48.24,17312.29,0.3,961.79,22.0,36.0,94.0,62.0,13.0,False
1344,45.0,3.0,1.0,3.0,76.0,376.52,0.1,10.47,35.95,3942.99,0.13,219.05,13.0,18.0,47.0,29.0,5.0,False
1345,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1346,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1347,7.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1348,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1349,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1350,41.0,2.0,1.0,2.0,149.0,798.28,0.1,9.93,80.38,7927.7,0.27,440.43,12.0,29.0,101.0,48.0,6.0,False
1351,5.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,5.0,4.0,6.0,4.0,1.0,False
1352,30.0,3.0,1.0,3.0,53.0,221.01,0.09,10.63,20.8,2348.19,0.07,130.44,10.0,8.0,36.0,17.0,5.0,False
1353,53.0,5.0,5.0,3.0,140.0,754.92,0.06,15.83,47.68,11952.97,0.25,664.05,15.0,27.0,83.0,57.0,9.0,False
1354,123.0,15.0,9.0,12.0,350.0,2218.95,0.03,32.61,68.03,72378.03,0.74,4021.0,26.0,55.0,212.0,138.0,29.0,False
1355,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1356,6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1357,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1358,44.0,5.0,4.0,5.0,88.0,423.05,0.08,12.57,33.66,5316.29,0.14,295.35,13.0,15.0,59.0,29.0,9.0,False
1359,13.0,1.0,1.0,1.0,14.0,46.51,0.4,2.5,18.6,116.27,0.02,6.46,5.0,5.0,9.0,5.0,1.0,False
1360,13.0,1.0,1.0,1.0,14.0,46.51,0.4,2.5,18.6,116.27,0.02,6.46,5.0,5.0,9.0,5.0,1.0,False
1361,44.0,5.0,4.0,5.0,88.0,423.05,0.08,12.57,33.66,5316.29,0.14,295.35,13.0,15.0,59.0,29.0,9.0,False
1362,6.0,1.0,1.0,1.0,11.0,34.87,0.25,4.0,8.72,139.48,0.01,7.75,6.0,3.0,7.0,4.0,1.0,False
1363,7.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1364,118.0,19.0,7.0,16.0,269.0,1614.0,0.05,18.98,85.04,30630.91,0.54,1701.72,18.0,46.0,172.0,97.0,37.0,False
1365,65.0,7.0,5.0,7.0,165.0,921.52,0.07,15.0,61.43,13822.78,0.31,767.93,15.0,33.0,99.0,66.0,13.0,False
1366,129.0,22.0,16.0,17.0,344.0,2086.73,0.04,25.53,81.73,53276.94,0.7,2959.83,19.0,48.0,215.0,129.0,43.0,False
1367,7.0,1.0,1.0,1.0,11.0,34.87,0.25,4.0,8.72,139.48,0.01,7.75,6.0,3.0,7.0,4.0,1.0,False
1368,44.0,5.0,4.0,5.0,88.0,423.05,0.08,12.57,33.66,5316.29,0.14,295.35,13.0,15.0,59.0,29.0,9.0,False
1369,14.0,1.0,1.0,1.0,14.0,46.51,0.4,2.5,18.6,116.27,0.02,6.46,5.0,5.0,9.0,5.0,1.0,False
1370,6.0,1.0,1.0,1.0,8.0,24.0,0.29,3.5,6.86,84.0,0.01,4.67,7.0,1.0,7.0,1.0,1.0,False
1371,2.0,2.0,1.0,1.0,11.0,36.54,0.29,3.5,10.44,127.89,0.01,7.11,7.0,3.0,8.0,3.0,3.0,False
1372,2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,4.0,1.0,4.0,1.0,1.0,False
1373,2.0,2.0,1.0,1.0,11.0,34.87,0.25,4.0,8.72,139.48,0.01,7.75,6.0,3.0,7.0,4.0,3.0,False
1374,58.0,5.0,3.0,4.0,122.0,684.99,0.09,10.6,64.62,7260.94,0.23,403.39,14.0,35.0,69.0,53.0,9.0,False
1375,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1376,75.0,10.0,5.0,9.0,181.0,982.15,0.06,17.14,57.29,16836.92,0.33,935.38,15.0,28.0,117.0,64.0,19.0,False
1377,95.0,18.0,13.0,14.0,237.0,1337.59,0.04,24.75,54.04,33105.44,0.45,1839.19,18.0,32.0,149.0,88.0,35.0,False
1378,18.0,2.0,1.0,2.0,33.0,132.0,0.14,7.07,18.67,933.43,0.04,51.86,9.0,7.0,22.0,11.0,3.0,False
1379,6.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1380,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1381,47.0,7.0,6.0,5.0,133.0,717.18,0.05,21.07,34.05,15107.52,0.24,839.31,19.0,23.0,82.0,51.0,13.0,False
1382,10.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,5.0,3.0,6.0,3.0,1.0,False
1383,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1384,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1385,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1386,27.0,2.0,1.0,2.0,54.0,237.19,0.13,7.88,30.12,1867.83,0.08,103.77,9.0,12.0,33.0,21.0,3.0,False
1387,27.0,2.0,1.0,2.0,54.0,237.19,0.13,7.88,30.12,1867.83,0.08,103.77,9.0,12.0,33.0,21.0,3.0,False
1388,27.0,2.0,1.0,2.0,50.0,216.1,0.13,7.77,27.8,1679.66,0.07,93.31,9.0,11.0,31.0,19.0,3.0,False
1389,36.0,5.0,1.0,5.0,75.0,356.62,0.08,12.54,28.45,4470.44,0.12,248.36,13.0,14.0,48.0,27.0,9.0,False
1390,38.0,4.0,4.0,4.0,69.0,331.71,0.07,13.85,23.96,4592.87,0.11,255.16,15.0,13.0,45.0,24.0,7.0,False
1391,81.0,7.0,1.0,6.0,174.0,971.78,0.07,14.32,67.87,13914.17,0.32,773.01,15.0,33.0,111.0,63.0,13.0,False
1392,26.0,2.0,1.0,2.0,43.0,179.31,0.13,8.0,22.41,1434.45,0.06,79.69,9.0,9.0,27.0,16.0,3.0,False
1393,8.0,1.0,1.0,1.0,10.0,30.0,0.22,4.5,6.67,135.0,0.01,7.5,6.0,2.0,7.0,3.0,1.0,False
1394,71.0,10.0,8.0,10.0,168.0,894.08,0.05,18.3,48.86,16361.74,0.3,908.99,15.0,25.0,107.0,61.0,18.0,False
1395,70.0,10.0,8.0,10.0,167.0,888.76,0.06,16.42,54.12,14596.21,0.3,810.9,14.0,26.0,106.0,61.0,18.0,False
1396,1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1397,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1398,1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1399,1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1400,1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1401,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1402,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1403,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1404,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1405,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
1406,3.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1407,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1408,85.0,11.0,6.0,9.0,211.0,1246.35,0.04,27.33,45.6,34067.01,0.42,1892.61,24.0,36.0,129.0,82.0,21.0,False
1409,150.0,17.0,8.0,15.0,317.0,1894.8,0.03,35.08,54.02,66460.03,0.63,3692.22,23.0,40.0,195.0,122.0,33.0,False
1410,148.0,19.0,12.0,14.0,396.0,2551.41,0.03,37.49,68.05,95656.09,0.85,5314.23,28.0,59.0,238.0,158.0,37.0,False
1411,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,1.0,3.0,1.0,1.0,False
1412,3.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1413,155.0,24.0,19.0,18.0,407.0,2535.13,0.03,31.5,80.48,79856.57,0.85,4436.48,21.0,54.0,245.0,162.0,47.0,False
1414,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,3.0,2.0,3.0,2.0,1.0,False
1415,118.0,14.0,11.0,11.0,328.0,2073.59,0.04,26.55,78.1,55057.45,0.69,3058.75,22.0,58.0,188.0,140.0,27.0,False
