,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,TARGET
1244,0.3187,0.35,0.55,0.0081,0.55,0.9524,1.0,2.1553,1.0414,1.301,0.45,-0.0965,0.3663,1
1245,0.8471,0.2656,0.75,0.0088,0.8,1.0,1.0,2.1492,1.0792,1.2041,0.25,-0.1403,0.3241,1
1246,0.2863,0.3667,0.9333,0.011,0.7895,1.0,0.0,2.1239,1.1761,1.1461,-0.0667,-0.0881,0.3509,1
1247,0.8943,0.3526,0.9231,0.0088,0.75,1.0,1.0,2.0043,1.0792,1.1139,0.0769,-0.1044,0.2739,1
1248,0.9456,0.2933,0.8125,0.0118,0.8,1.0,0.0,2.1673,1.2041,1.1139,-0.1875,-0.0978,0.3479,1
1249,0.5074,0.3208,0.9375,0.011,0.7143,1.0,1.0,2.2122,1.1761,1.2041,0.0625,-0.1064,0.3977,1
1250,0.9546,0.2788,0.6818,0.011,0.6522,1.0,1.0,2.3766,1.1761,1.3424,0.3182,-0.1624,0.5461,1
1251,0.6456,0.2954,0.9688,0.0235,0.8421,0.9688,0.0,2.8445,1.5051,1.4914,-0.0313,-0.1093,0.99,1
1252,0.3495,0.2387,0.8333,0.022,0.8108,1.0,0.0,2.7566,1.4771,1.3979,-0.1667,-0.1984,0.9519,1
1253,0.0088,0.3889,0.2813,0.0066,0.36,1.0,1.0,2.2455,0.9542,1.5051,0.7188,-0.0536,0.4763,1
1254,0.0206,0.4929,0.3571,0.0074,0.4348,1.0,1.0,2.1523,1.0,1.4472,0.6429,0.0034,0.463,1
1255,0.3348,0.1736,1.0,0.0088,0.75,1.0,0.5,2.0756,1.0792,1.0792,0.0,-0.3205,0.2583,1
1256,0.0441,0.3788,0.6111,0.0081,0.55,0.9474,1.0,2.0899,1.0414,1.2553,0.3889,-0.2837,0.3329,1
1257,0.2794,0.2174,0.3913,0.0066,0.6429,1.0,1.0,2.2095,0.9542,1.3617,0.6087,-0.2947,0.3464,1
1258,0.8766,0.2668,0.6071,0.0125,0.6296,1.0,1.0,2.5428,1.2305,1.4472,0.3929,-0.319,0.761,1
1259,0.2258,0.3222,0.8,0.0088,0.9231,1.0,1.0,2.0864,1.0792,1.1761,0.2,-0.3025,0.3068,1
1260,0.195,0.4653,0.5926,0.0117,0.64,1.0,1.0,2.3636,1.2041,1.4314,0.4074,-0.2796,0.7037,1
1261,0.0602,0.2807,0.9048,0.0139,0.7037,0.913,1.0,2.4579,1.2787,1.3222,0.0952,-0.4119,0.6559,1
1262,0.0997,0.2056,0.8,0.0088,0.8,1.0,1.0,2.1553,1.0792,1.1761,0.2,-0.3339,0.3068,1
1263,0.325,0.3972,0.5122,0.0154,0.6364,1.0,1.0,2.7152,1.3222,1.6128,0.4878,-0.2728,0.9765,1
1264,0.3442,0.5,0.4545,0.0074,0.5,1.0,1.0,2.0414,1.0,1.3424,0.5454,-0.1228,0.3663,1
1265,0.5162,0.5454,0.3929,0.0081,0.44,1.0,1.0,2.1461,1.0414,1.4472,0.6071,-0.1029,0.5096,1
1266,0.5841,0.3,0.6818,0.0162,0.8461,0.9375,0.0,2.3636,1.3424,1.1761,-0.3182,-0.1512,0.5461,1
1267,0.8909,0.5436,0.7778,0.031,0.6269,0.9818,1.0,3.0149,1.6233,1.7324,0.2222,-0.2605,1.0,1
1268,0.3685,0.2865,0.75,0.0087,0.9231,1.0,1.0,2.1367,1.0792,1.2041,0.25,-0.1063,0.3241,2
1269,0.4922,0.4497,0.0849,0.0066,0.5625,1.0,1.0,2.7202,0.9542,2.0253,0.9151,-0.1515,0.9872,2
1270,0.0843,0.5322,0.1385,0.02,0.1436,0.9198,1.0,3.3915,1.4314,2.29,0.8615,-0.059,1.0,2
1271,0.3089,0.329,0.1913,0.0259,0.1862,0.9682,1.0,3.6333,1.5441,2.2624,0.8087,-0.0622,1.0,2
1272,0.0547,0.5896,0.0821,0.017,0.1353,0.9825,1.0,3.4221,1.3617,2.4472,0.9179,-0.1963,1.0,2
1273,0.1316,0.227,0.4138,0.0089,0.5454,1.0,1.0,2.4297,1.0792,1.4624,0.5862,-0.2233,0.5757,2
1274,0.4272,0.2204,0.3514,0.0096,0.52,1.0,1.0,2.574,1.1139,1.5682,0.6486,-0.2,0.767,2
1275,0.3743,0.25,0.8,0.003,1.0,1.0,0.0,1.1761,0.699,0.6021,-0.2,-0.049,0.1322,2
1276,0.0575,0.4254,0.3432,0.1246,0.5909,0.4114,0.0,3.7507,2.2279,1.7634,-0.6568,-0.18,1.0,2
1277,0.0605,0.4727,0.386,0.1261,0.5662,0.4853,0.0,3.7746,2.233,1.8195,-0.614,-0.1891,1.0,2
1278,0.0447,0.3365,0.6154,0.0048,0.8,0.9286,1.0,1.8389,0.9031,1.1139,0.3846,-0.393,0.2105,2
1279,0.0374,0.4103,0.3462,0.0054,0.3913,1.0,1.0,2.1399,0.9542,1.415,0.6539,-0.5063,0.3882,2
1280,0.0434,0.3216,0.4737,0.0054,0.5294,1.0,1.0,2.0645,0.9542,1.2787,0.5263,-0.3868,0.2942,2
1281,0.0519,0.2667,0.2381,0.006,0.4,1.0,1.0,2.4885,1.0,1.6233,0.7619,-0.4168,0.6868,2
1282,0.0856,0.4141,0.6111,0.0066,0.6471,1.0,1.0,2.0645,1.0414,1.2553,0.3889,-0.3864,0.3329,2
1283,0.8123,0.4063,0.25,0.0049,0.32,1.0,1.0,2.1818,0.9031,1.5051,0.75,-0.121,0.4235,2
1284,0.6839,0.1,0.5333,0.0049,0.6667,1.0,1.0,2.0334,0.9031,1.1761,0.4667,-0.1688,0.2288,2
1285,0.4353,0.3846,0.2115,0.0081,0.2683,0.9811,1.0,2.5465,1.0414,1.716,0.7885,-0.12,0.8579,2
1286,0.8076,0.2339,0.2581,0.0059,0.3636,1.0,1.0,2.2787,0.9031,1.4914,0.7419,-0.1231,0.4106,2
1287,0.8468,0.3967,0.3478,0.0059,0.5,1.0,1.0,2.0453,0.9031,1.3617,0.6522,-0.0587,0.3125,2
1288,0.1456,0.4725,0.64,0.0116,0.6154,0.8929,1.0,2.3243,1.2041,1.3979,0.36,-0.1153,0.6574,2
1289,0.1106,0.4945,0.0931,0.0255,0.0975,0.9592,1.0,3.8229,1.5441,2.5752,0.9069,-0.1581,1.0,2
1290,0.0,0.5366,0.3095,0.0077,0.3611,0.913,1.0,2.4031,1.1139,1.6233,0.6905,0.0903,0.8355,2
1291,0.0012,0.487,0.1318,0.0101,0.2698,0.9847,1.0,3.0512,1.2305,2.1106,0.8682,-0.0242,1.0,2
1292,0.0024,0.3889,0.45,0.0053,0.75,1.0,1.0,2.0414,0.9542,1.301,0.55,-0.2656,0.3068,2
1293,0.0107,0.3386,0.4286,0.0053,0.6429,1.0,1.0,2.0969,0.9542,1.3222,0.5714,-0.1258,0.3197,2
1294,0.0166,0.3182,0.4545,0.0059,0.8333,1.0,1.0,2.1761,1.0,1.3424,0.5454,-0.0851,0.3663,2
1295,0.0071,0.2513,0.6471,0.0065,1.0,1.0,1.0,2.1461,1.0414,1.2305,0.3529,-0.189,0.3168,2
1296,0.0083,0.1272,0.6316,0.0071,1.0,1.0,1.0,2.2989,1.0792,1.2787,0.3684,-0.2021,0.3787,2
1297,0.0107,0.3567,0.4737,0.0053,0.8182,1.0,1.0,2.0414,0.9542,1.2787,0.5263,-0.0852,0.2942,2
1298,0.0071,0.2097,0.2581,0.0047,0.7273,1.0,1.0,2.2923,0.9031,1.4914,0.7419,-0.1019,0.4106,2
1299,0.0071,0.4508,0.4583,0.0065,0.8461,1.0,1.0,2.1614,1.0414,1.3802,0.5417,-0.0615,0.4366,2
1300,0.0047,0.3604,0.2432,0.0053,0.5294,1.0,1.0,2.3284,0.9542,1.5682,0.7568,-0.1023,0.5511,2
1301,0.0024,0.306,0.2759,0.0047,0.6154,1.0,1.0,2.2068,0.9031,1.4624,0.7241,-0.0921,0.385,2
1302,0.0,0.2083,0.375,0.0071,0.6667,1.0,1.0,2.4829,1.0792,1.5051,0.625,-0.1226,0.633,2
1303,0.0,0.303,0.5238,0.0065,0.9167,1.0,1.0,2.2068,1.0414,1.3222,0.4762,-0.1243,0.3834,2
1304,0.0024,0.4145,0.1539,0.0036,0.3333,1.0,1.0,2.1367,0.7782,1.5911,0.8461,0.0272,0.3882,2
1305,0.0047,0.399,0.3077,0.0047,0.5333,1.0,1.0,2.0969,0.9031,1.415,0.6923,-0.1029,0.3479,2
1306,0.0,0.325,0.2286,0.0047,0.4444,1.0,1.0,2.2765,0.9031,1.5441,0.7714,-0.1162,0.463,2
1307,0.0338,0.2955,0.3636,0.0048,0.5,1.0,1.0,2.0934,0.9031,1.3424,0.6364,-0.079,0.3012,2
1308,0.0302,0.3309,0.4706,0.0048,0.5333,1.0,1.0,1.959,0.9031,1.2305,0.5294,-0.0593,0.2482,2
1309,0.0161,0.3636,0.7273,0.0059,0.7273,1.0,1.0,1.7482,0.9031,1.0414,0.2727,-0.2007,0.1934,2
1310,0.0,0.3083,0.1333,0.0029,0.2222,0.9677,1.0,1.9191,0.6021,1.4771,0.8667,-0.2991,0.2288,2
1311,0.0024,0.288,0.3478,0.0047,0.5,1.0,1.0,2.1173,0.9031,1.3617,0.6522,-0.2301,0.3125,2
1312,0.1035,0.4309,0.1818,0.0074,0.303,0.9483,1.0,2.4955,1.0,1.7404,0.8182,-0.2665,0.8391,2
1313,0.0369,0.3613,0.0581,0.0066,0.25,1.0,1.0,2.9499,0.9542,2.1903,0.9419,-0.3298,0.9993,2
1314,0.2055,0.33,0.32,0.0059,0.6667,1.0,1.0,2.1271,0.9031,1.3979,0.68,-0.1349,0.3359,2
1315,0.105,0.425,0.16,0.0059,0.3636,1.0,1.0,2.3617,0.9031,1.699,0.84,-0.1951,0.6574,2
1316,0.3119,0.4958,0.8235,0.0102,0.5385,1.0,1.0,2.0792,1.1461,1.2305,0.1765,-0.0139,0.3945,2
1317,0.809,0.5908,0.52,0.0095,0.4063,1.0,1.0,2.1239,1.1139,1.3979,0.48,-0.0156,0.5378,2
1318,0.7507,0.6098,0.5454,0.0088,0.48,0.8461,1.0,2.0128,1.0792,1.3424,0.4545,0.0087,0.4366,2
1319,0.8204,0.2917,0.4167,0.0073,0.4348,1.0,1.0,2.2304,1.0,1.3802,0.5833,-0.0099,0.3977,2
1320,0.3945,0.5831,0.4193,0.0095,0.3514,0.9394,1.0,2.2253,1.1139,1.4914,0.5806,0.0063,0.6619,2
1321,0.793,0.5629,0.5909,0.016,0.6286,0.7222,0.0,2.0969,1.3424,1.1139,-0.4091,0.0161,0.4729,2
1322,0.5802,0.4626,0.3235,0.008,0.2895,0.9714,1.0,2.3032,1.0414,1.5315,0.6765,0.0182,0.6173,2
1323,0.5641,0.2778,0.3462,0.0066,0.36,1.0,1.0,2.2279,0.9542,1.415,0.6539,-0.187,0.3882,2
1324,0.5604,0.6094,0.6667,0.0116,0.3404,0.8571,1.0,2.1761,1.2041,1.3802,0.3333,0.0058,0.633,2
1325,0.4927,0.5095,0.9333,0.0102,0.5833,0.8824,1.0,2.0128,1.1461,1.1761,0.0667,0.0298,0.3509,2
1326,0.4621,0.5731,0.9474,0.0131,0.5,0.6552,1.0,2.1644,1.2553,1.2787,0.0526,-0.0302,0.5659,2
1327,0.4898,0.583,0.3192,0.0109,0.2941,0.9592,1.0,2.4683,1.1761,1.6721,0.6809,0.0626,0.9361,2
1328,0.5846,0.456,0.5385,0.0102,0.3333,0.7647,1.0,2.2967,1.1461,1.415,0.4615,-0.0221,0.6015,2
1329,0.4061,0.5236,0.4193,0.0095,0.3823,0.9688,1.0,2.2833,1.1139,1.4914,0.5806,-0.0019,0.6619,2
1330,0.4433,0.5238,0.8571,0.0153,0.6364,0.7826,0.0,2.2553,1.3222,1.2553,-0.1429,-0.0195,0.6236,2
1331,0.5583,0.4368,0.5263,0.0073,0.5556,1.0,1.0,2.0294,1.0,1.2787,0.4737,-0.0842,0.3212,2
1332,0.5051,0.4485,0.3667,0.008,0.3793,1.0,1.0,2.2601,1.0414,1.4771,0.6333,-0.0457,0.5461,2
1333,0.5313,0.4762,0.2857,0.0087,0.3158,1.0,1.0,2.4216,1.0792,1.6233,0.7143,-0.0836,0.7933,2
1334,0.5196,0.5706,0.5161,0.0116,0.381,0.7949,1.0,2.3284,1.2041,1.4914,0.4839,-0.2476,0.7844,2
1335,0.5429,0.3925,0.3333,0.0095,0.4483,1.0,1.0,2.4885,1.1139,1.5911,0.6667,-0.0548,0.7966,2
1336,0.5321,0.3599,0.1956,0.0066,0.2308,1.0,1.0,2.4232,0.9542,1.6628,0.8044,-0.2085,0.6781,2
1337,0.5204,0.624,0.7241,0.0153,0.3962,0.7838,1.0,2.3598,1.3222,1.4624,0.2759,-0.0585,0.8854,2
1338,0.5088,0.4231,0.3611,0.0095,0.3823,0.9474,1.0,2.4314,1.1139,1.5563,0.6389,-0.1769,0.7512,2
1339,0.5058,0.5221,0.3542,0.0124,0.3333,0.96,1.0,2.5911,1.2305,1.6812,0.6458,-0.074,0.9685,2
1340,0.4026,0.5012,0.5172,0.0109,0.4688,0.9063,1.0,2.3365,1.1761,1.4624,0.4828,-0.0916,0.7079,2
1341,0.7699,0.2727,0.6364,0.0052,0.6364,1.0,1.0,1.7482,0.8451,1.0414,0.3636,-0.1159,0.1822,2
1342,0.4302,0.3214,0.8571,0.0088,0.5714,1.0,1.0,2.0569,1.0792,1.1461,0.1429,-0.1301,0.2901,2
1343,0.2485,0.34,0.6667,0.0074,0.6667,1.0,1.0,1.9956,1.0,1.1761,0.3333,-0.1424,0.266,2
1344,0.0648,0.3838,0.3636,0.0088,0.5,1.0,1.0,2.3874,1.0792,1.5185,0.6364,-0.2633,0.6514,2
1345,0.1127,0.3,0.8,0.0059,0.8889,1.0,1.0,1.7482,0.9031,1.0,0.2,-0.2031,0.1852,2
1346,0.3113,0.2109,0.6667,0.0094,0.8,1.0,1.0,2.4814,1.2041,1.3802,0.3333,-0.2295,0.633,2
1347,0.1602,0.4133,0.4286,0.0088,0.5,1.0,1.0,2.4885,1.1761,1.5441,0.5714,-0.1962,0.8153,2
1348,0.2736,0.3285,0.3913,0.0053,0.4737,1.0,1.0,2.143,0.9542,1.3617,0.6087,-0.1524,0.3464,2
1349,0.3994,0.2579,0.5714,0.0088,0.6,1.0,1.0,2.2718,1.0792,1.3222,0.4286,-0.4422,0.417,2
1350,0.3389,0.3313,0.0491,0.1175,0.9879,0.1509,0.0,2.9405,2.2122,0.9031,-0.9509,-0.1435,0.9987,2
1351,0.6224,0.4408,0.2105,0.0225,0.8636,0.5333,0.0,2.2304,1.5798,0.9031,-0.7895,-0.0202,0.5029,2
1352,0.3181,0.9275,0.4735,0.1664,0.9076,0.8106,0.0,3.2438,2.3541,2.0294,-0.5265,-0.0958,1.0,2
1353,0.4212,0.2222,0.7778,0.0066,1.0,1.0,0.0,1.6902,0.9542,0.8451,-0.2222,0.019,0.1687,2
1354,0.1119,0.5295,0.5946,0.0269,0.4568,0.3729,0.0,2.5832,1.5682,1.3424,-0.4054,-0.2004,0.9681,2
1355,0.8015,0.6124,0.2895,0.0279,0.8261,0.4074,0.0,2.2095,1.5798,1.0414,-0.7105,-0.1676,0.6839,2
1356,0.6637,0.6018,0.1439,0.1027,0.8968,0.2353,0.0,3.0442,2.143,1.301,-0.8561,-0.0904,1.0,2
1357,0.816,0.555,1.0,0.0148,0.3333,0.5128,0.5,2.2504,1.301,1.301,0.0,-0.001,0.6574,2
1358,0.0782,0.0368,0.0294,0.0554,1.0,0.6667,0.0,2.1173,1.8325,0.301,-0.9706,-0.0157,0.2482,2
1359,0.65,0.45,0.0533,0.1103,0.9804,0.1312,0.0,2.8195,2.1761,0.9031,-0.9467,0.0548,0.9975,2
1360,0.7437,0.5735,0.2353,0.0125,0.9444,0.6667,0.0,1.4624,1.2305,0.6021,-0.7647,-0.0601,0.1734,2
1361,0.3613,0.3155,0.8478,0.0234,0.5652,0.7188,1.0,3.0892,1.5911,1.6628,0.1522,-0.2066,0.9999,2
1362,0.7689,0.5621,0.1177,0.0611,0.8644,0.2308,0.0,2.7292,2.0086,1.0792,-0.8824,-0.1078,0.9979,2
1363,0.6763,0.4891,0.0591,0.1421,0.9595,0.1321,0.0,3.2292,2.3747,1.1461,-0.9409,-0.0903,1.0,2
1364,0.6206,0.4846,0.156,0.0654,0.8015,0.2125,0.0,2.98,2.0374,1.2305,-0.844,-0.1447,1.0,2
1365,0.738,0.5098,0.5294,0.0102,0.6071,0.6,0.0,1.8751,1.2305,0.9542,-0.4706,0.0938,0.2699,2
1366,0.9445,0.5571,0.35,0.0146,0.8333,0.4667,0.0,1.7924,1.301,0.8451,-0.65,-0.2762,0.2532,2
1367,0.8,0.3462,0.1539,0.019,1.0,0.3636,0.0,1.8325,1.415,0.6021,-0.8461,-0.3092,0.2105,2
1368,0.4599,0.6389,0.6667,0.0131,0.6207,0.6667,0.0,1.8921,1.2553,1.0792,-0.3333,-0.0473,0.3601,2
1369,0.4846,0.3875,0.3125,0.0117,0.9412,1.0,0.0,1.6902,1.2041,0.699,-0.6875,-0.0686,0.1852,2
1370,0.3431,0.43,0.16,0.0183,1.0,0.5,0.0,1.7559,1.3979,0.6021,-0.84,-0.189,0.2061,2
1371,0.6162,0.3158,0.2105,0.014,1.0,0.5714,0.0,1.716,1.2787,0.6021,-0.7895,-0.2321,0.1812,2
1372,0.2979,0.4967,0.5294,0.0125,0.68,0.5625,0.0,1.8865,1.2305,0.9542,-0.4706,-0.1711,0.2699,2
1373,0.5081,0.3611,0.8889,0.0066,0.9,1.0,0.0,1.6628,0.9542,0.9031,-0.1111,-0.1503,0.1773,2
1374,0.3603,0.5662,0.4706,0.0125,0.8095,1.0,0.0,1.7708,1.2305,0.9031,-0.5294,-0.1634,0.2482,2
1375,0.6544,0.3064,0.0522,0.2537,0.9557,0.1463,0.0,3.6342,2.5378,1.2553,-0.9478,-0.3442,1.0,2
1376,0.5302,0.4035,0.0486,0.4698,0.905,0.1378,0.0,4.0718,2.8048,1.4914,-0.9514,-0.1454,1.0,2
1377,0.5794,0.4034,0.0528,0.4177,0.9578,0.1807,0.0,4.0072,2.7543,1.4771,-0.9472,-0.1574,1.0,2
1378,0.2279,0.5251,0.4286,0.0309,0.5317,0.3674,0.0,2.5551,1.6233,1.2553,-0.5714,0.1044,0.9537,2
1379,0.6401,0.4542,0.0553,0.3466,0.9381,0.1521,0.0,3.8241,2.6721,1.415,-0.9447,-0.1515,1.0,2
1380,0.6427,0.6414,0.1319,0.1059,0.77,0.181,0.0,2.9917,2.1584,1.2787,-0.8681,-0.1145,1.0,2
1381,0.6348,0.6116,0.0913,0.1532,0.8703,0.1583,0.0,3.1861,2.3181,1.2787,-0.9086,-0.1171,1.0,2
1382,0.0872,0.5709,0.0261,0.8759,0.9302,0.1123,0.0,4.198,3.0741,1.4914,-0.9739,-0.1635,1.0,2
1383,0.6435,0.4753,0.0408,0.2175,0.9671,0.1379,0.0,3.2674,2.4683,1.0792,-0.9592,-0.1512,1.0,2
1384,0.6775,0.5487,0.0842,0.07,0.8962,0.2857,0.0,2.5353,1.9777,0.9031,-0.9158,-0.1064,0.9549,2
1385,0.4513,0.4327,0.1053,0.042,0.9828,0.6,0.0,2.2878,1.7559,0.7782,-0.8947,-0.1014,0.5659,2
1386,0.5228,0.548,0.1038,0.0781,0.8983,0.25,0.0,2.7218,2.0253,1.0414,-0.8962,-0.0752,0.9969,2
1387,0.6622,0.54,0.08,0.0737,0.9091,0.2286,0.0,2.5659,2.0,0.9031,-0.92,-0.0666,0.965,2
1388,0.7709,0.4583,0.15,0.0294,0.9091,0.3529,0.0,2.1139,1.6021,0.7782,-0.85,-0.0767,0.3977,2
1389,0.5809,0.3274,0.1458,0.0353,0.96,0.3889,0.0,2.3541,1.6812,0.8451,-0.8542,-0.1066,0.556,2
1390,0.3112,0.4963,0.0396,0.2979,0.9688,0.1509,0.0,3.5127,2.6064,1.2041,-0.9604,-0.1709,1.0,2
1391,0.4177,0.4466,0.0685,0.0537,1.0,0.2941,0.0,2.3054,1.8633,0.699,-0.9315,-0.0402,0.6031,2
1392,0.4144,0.5793,0.0862,0.0428,1.0,0.3846,0.0,2.0864,1.7634,0.699,-0.9138,-0.0473,0.4796,2
1393,0.559,0.4491,0.2963,0.0199,0.9,0.6667,0.0,2.0756,1.4314,0.9031,-0.7037,-0.079,0.3601,2
1394,0.3373,0.5256,0.1539,0.0287,0.8667,0.3158,0.0,2.0453,1.5911,0.7782,-0.8461,-0.0931,0.3882,2
1395,0.8436,0.4388,0.5,0.005,0.7,1.0,1.0,1.7404,0.8451,1.1461,0.5,0.6421,0.204,2
1396,0.8494,0.5524,0.4658,0.0209,0.5484,0.9865,1.0,3.0457,1.5315,1.8633,0.5343,-0.3225,1.0,2
1397,0.6995,0.4136,0.6429,0.0166,0.6585,1.0,1.0,2.8228,1.4314,1.6233,0.3571,-0.2599,0.9961,2
1398,0.6552,0.433,0.4884,0.0129,0.3818,0.8776,1.0,2.7093,1.3222,1.6335,0.5116,0.0461,0.9821,2
1399,0.9256,0.6685,0.6634,0.0412,0.278,0.5179,1.0,3.3508,1.8261,2.0043,0.3366,0.0348,1.0,2
1400,0.7814,0.516,0.7727,0.0162,0.8148,0.85,0.0,2.2577,1.3424,1.2305,-0.2273,-0.2506,0.6173,2
1401,0.616,0.4353,0.8824,0.0103,0.85,0.9375,0.0,2.1584,1.2305,1.1761,-0.1177,-0.2313,0.4219,2
1402,0.2528,0.25,0.8571,0.0089,1.0,1.0,1.0,2.1004,1.0792,1.1461,0.1429,-0.0869,0.2901,2
1403,0.3622,0.1723,0.8235,0.0104,1.0,1.0,1.0,2.2945,1.1461,1.2305,0.1765,-0.1236,0.3945,2
1404,0.8796,0.2356,1.0,0.0108,1.0,0.9375,0.5,2.2355,1.1761,1.1761,0.0,-0.0917,0.374,2
1405,0.7848,0.175,0.8,0.0047,0.8,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.15,0.1852,2
1406,0.1494,0.3131,0.8182,0.0065,0.8461,1.0,0.0,1.8325,1.0414,0.9542,-0.1818,-0.2858,0.2051,2
1407,0.7516,0.2,0.8,0.0059,0.8333,1.0,0.0,1.8062,1.0,0.9031,-0.2,-0.1094,0.1852,2
1408,0.7232,0.2593,1.0,0.0053,0.75,0.8182,0.5,1.7781,0.9542,0.9542,0.0,-0.123,0.1862,2
1409,0.7101,0.3333,0.8889,0.0047,1.0,1.0,1.0,1.6812,0.9031,0.9542,0.1111,-0.1182,0.1773,2
1410,0.9401,0.3542,0.75,0.0047,0.8889,1.0,0.0,1.4914,0.9031,0.7782,-0.25,-0.124,0.1551,2
1411,0.7718,0.2333,0.9,0.0053,0.8182,1.0,1.0,1.8389,0.9542,1.0,0.1,-0.1569,0.1954,2
1412,0.6485,0.281,1.0,0.0065,0.6111,1.0,0.5,1.9395,1.0414,1.0414,0.0,-0.1685,0.23,2
1413,0.7445,0.3636,0.9091,0.0059,0.8333,1.0,1.0,1.8451,1.0,1.0414,0.0909,-0.1876,0.2173,2
1414,0.3545,0.1827,0.6154,0.0047,0.6667,1.0,1.0,1.9294,0.9031,1.1139,0.3846,0.0011,0.2105,2
1415,0.1885,0.25,0.8889,0.0053,1.0,1.0,0.0,1.7324,0.9542,0.9031,-0.1111,0.0043,0.1773,2
1416,0.914,0.3788,0.5454,0.0065,0.9167,0.8571,0.0,1.6128,1.0414,0.7782,-0.4545,-0.2069,0.1715,2
1417,0.0842,0.2597,0.6364,0.0065,1.0,1.0,0.0,1.7559,1.0414,0.8451,-0.3636,-0.2511,0.1822,2
1418,0.51,0.2641,0.5238,0.0081,0.5238,1.0,1.0,2.2304,1.0414,1.3222,0.4762,-0.1497,0.3834,2
1419,0.2439,0.3385,0.5769,0.0111,0.75,1.0,1.0,2.4116,1.1761,1.415,0.4231,-0.1906,0.6422,2
1420,0.8234,0.3149,1.0,0.0126,0.8095,0.9444,0.5,2.2967,1.2305,1.2305,0.0,-0.2769,0.4779,2
1421,0.4721,0.3436,0.8667,0.0095,0.7222,1.0,1.0,2.1072,1.1139,1.1761,0.1333,0.0865,0.3285,2
1422,0.5337,0.3131,0.8182,0.0081,0.8461,0.9,0.0,1.8325,1.0414,0.9542,-0.1818,-0.1433,0.2051,2
1423,0.2614,0.4619,0.9333,0.0103,0.5185,0.8333,1.0,2.0531,1.1461,1.1761,0.0667,0.0358,0.3509,2
1424,0.8693,0.3977,0.7273,0.0117,0.8,1.0,1.0,2.3263,1.2041,1.3424,0.2727,-0.225,0.5822,2
1425,0.6701,0.25,0.8,0.0059,0.8889,1.0,1.0,1.7781,0.9031,1.0,0.2,-0.1211,0.1852,2
1426,0.8664,0.25,0.9167,0.0088,0.6667,1.0,0.0,1.9956,1.0792,1.0414,-0.0833,-0.2624,0.2432,2
1427,0.7507,0.4394,0.9167,0.0088,0.8,1.0,0.0,1.8692,1.0792,1.0414,-0.0833,-0.1246,0.2432,2
1428,0.4144,0.5792,0.9375,0.011,0.5556,0.9412,1.0,2.0043,1.1761,1.2041,0.0625,0.0726,0.3977,2
1429,0.9897,0.4462,0.4333,0.0095,0.4815,1.0,1.0,2.3345,1.1139,1.4771,0.5667,-0.1892,0.6422,2
1430,0.4956,0.3667,0.9,0.0073,0.9091,1.0,0.0,1.7559,1.0,0.9542,-0.1,-0.1591,0.1954,2
1431,0.7861,0.3485,0.9167,0.0088,0.8,1.0,0.0,1.9345,1.0792,1.0414,-0.0833,-0.164,0.2432,2
1432,0.7939,0.2734,1.0,0.0103,0.9444,1.0,0.5,2.3222,1.2305,1.2305,0.0,-0.2397,0.4779,2
1433,0.5886,0.2361,1.0,0.0073,0.8571,1.0,0.5,2.0414,1.0792,1.0792,0.0,-0.1709,0.2583,2
1434,0.6166,0.175,0.8,0.0059,0.8333,1.0,0.0,1.8195,1.0,0.9031,-0.2,-0.152,0.1852,2
1435,0.3886,0.3265,1.0,0.0041,0.875,1.0,0.5,1.5185,0.8451,0.8451,0.0,-0.099,0.156,2
1436,0.4088,0.2333,0.8333,0.0059,0.625,1.0,1.0,1.9638,1.0,1.0792,0.1667,-0.176,0.2288,2
1437,0.7621,0.3901,0.9286,0.0083,0.5833,0.7647,0.0,2.0453,1.1461,1.1139,-0.0714,0.0344,0.3097,2
1438,0.6627,0.3333,0.9333,0.0089,0.7143,1.0,0.0,2.1461,1.1761,1.1461,-0.0667,-0.2279,0.3509,2
1439,0.6937,0.2525,0.8182,0.0055,0.6923,1.0,1.0,1.8692,0.9542,1.0414,0.1818,-0.1721,0.2051,2
1440,0.6014,0.2384,1.0,0.015,0.6579,1.0,0.5,2.6776,1.3979,1.3979,0.0,-0.2455,0.8958,2
1441,0.6304,0.2625,0.8,0.0048,0.7273,1.0,1.0,1.7708,0.9031,1.0,0.2,-0.0816,0.1852,2
1442,0.3623,0.2051,0.9231,0.0072,1.0,0.9286,1.0,2.0934,1.0792,1.1139,0.0769,-0.1588,0.2739,2
1443,0.5235,0.2372,0.9231,0.0072,0.75,1.0,1.0,2.0756,1.0792,1.1139,0.0769,-0.1394,0.2739,2
1444,0.9383,0.4062,0.8571,0.0254,0.5454,0.9074,1.0,3.0871,1.6233,1.6902,0.1429,-0.2824,1.0,2
1445,0.7729,0.2,0.8,0.006,0.8333,1.0,0.0,1.8062,1.0,0.9031,-0.2,-0.1215,0.1852,2
1446,0.1247,0.2424,0.9167,0.0067,0.8461,1.0,1.0,2.0,1.0414,1.0792,0.0833,-0.2611,0.2432,2
1447,0.1596,0.3487,0.8235,0.0103,0.8947,1.0,0.0,2.1903,1.2305,1.1461,-0.1765,-0.2576,0.3945,2
1448,0.1007,0.4368,0.6333,0.0231,0.5588,0.9836,1.0,3.1086,1.5798,1.7781,0.3667,-0.2904,1.0,2
